Po Name,Zip,latitude,Pop2001,Area,zip2,State,longitude,Sumblkpop
DUKE,65461,37.6555,154,37.07065,65461,MO,-91.9862,152
EDGAR SPRINGS,65462,37.7379,1137,74.10226,65462,MO,-91.9121,1116
ELDRIDGE,65463,37.8371,938,62.24658,65463,MO,-92.7813,921
ELK CREEK,65464,37.1819,501,32.40567,65464,MO,-91.9296,291
EMINENCE,65466,37.1839,2449,283.37812,65466,MO,-91.4816,2440
EUNICE,65468,37.2654,66,7.04809,65468,MO,-91.7871,65
FALCON,65470,37.5595,917,87.34801,65470,MO,-92.3853,821
FORT LEONARD WOOD,65473,37.7016,14315,97.08376,65473,MO,-92.1047,13962
HARTSHORN,65479,37.2933,288,33.3771,65479,MO,-91.7003,271
HOUSTON,65483,37.3088,4486,102.10341,65483,MO,-91.9546,4426
HUGGINS,65484,37.2836,464,53.14807,65484,MO,-92.1589,466
IBERIA,65486,38.1373,3925,195.93649,65486,MO,-92.3007,3893
JADWIN,65501,37.4635,423,54.19269,65501,MO,-91.5086,417
JEROME,65529,37.9259,333,9.69462,65529,MO,-92.0005,334
LAQUEY,65534,37.6869,876,71.26717,65534,MO,-92.3236,1047
LEASBURG,65535,38.0604,1647,47.87095,65535,MO,-91.2814,1590
LEBANON,65536,37.6879,26540,390.99411,65536,MO,-92.6312,25962
LECOMA,65540,37.7447,682,54.88288,65540,MO,-91.7248,674
LENOX,65541,37.6447,773,63.20346,65541,MO,-91.7345,764
LICKING,65542,37.5217,4257,185.52213,65542,MO,-91.9006,4238
LYNCHBURG,65543,37.511,236,31.19531,65543,MO,-92.3088,270
MOUNTAIN VIEW,65548,36.977,4903,102.12915,65548,MO,-91.751,4856
NEWBURG,65550,37.8644,2975,124.27982,65550,MO,-91.9168,3011
PLATO,65552,37.4922,1588,123.02108,65552,MO,-92.1845,1571
RAYMONDVILLE,65555,37.3617,1362,99.69009,65555,MO,-91.7721,1351
RICHLAND,65556,37.8121,3748,112.65635,65556,MO,-92.3914,3987
ROBY,65557,37.4964,217,13.13832,65557,MO,-92.1011,235
SAINT JAMES,65559,37.9978,8132,201.46249,65559,MO,-91.5984,8104
SALEM,65560,37.5056,13317,796.74377,65560,MO,-91.4511,13092
SOLO,65564,37.2448,136,16.89803,65564,MO,-91.9611,231
STEELVILLE,65565,37.9452,4794,190.64651,65565,MO,-91.295,4650
VIBURNUM,65566,37.7253,900,4.60019,65566,MO,-91.1275,911
STOUTLAND,65567,37.8866,1790,101.52066,65567,MO,-92.5204,1769
SUCCESS,65570,37.4806,110,14.17518,65570,MO,-92.0358,104
SUMMERSVILLE,65571,37.1524,1555,88.14402,65571,MO,-91.7135,1605
VICHY,65580,38.1143,904,59.8914,65580,MO,-91.7918,835
VIENNA,65582,38.2014,2135,121.12876,65582,MO,-91.9324,2103
WAYNESVILLE,65583,37.7616,8539,128.55298,65583,MO,-92.2301,8398
SAINT ROBERT,65584,37.8327,5190,19.80522,65584,MO,-92.1432,5166
WESCO,65586,37.8589,504,48.08875,65586,MO,-91.3572,505
WINONA,65588,37.0591,2493,228.41528,65588,MO,-91.2309,2460
YUKON,65589,37.2013,531,51.54096,65589,MO,-91.8189,527
LONG LANE,65590,37.5794,2053,96.75926,65590,MO,-92.9389,1755
MONTREAL,65591,37.9899,886,65.99182,65591,MO,-92.5202,868
ALDRICH,65601,37.5298,685,46.02109,65601,MO,-93.5605,722
ARCOLA,65603,37.5329,522,52.87178,65603,MO,-93.8597,519
ASH GROVE,65604,37.3015,2813,65.40304,65604,MO,-93.5836,2789
AURORA,65605,36.8627,11592,157.81934,65605,MO,-93.6774,11407
ALTON,65606,36.7197,3502,297.85428,65606,MO,-91.3651,3493
AVA,65608,36.927,8984,368.98045,65608,MO,-92.685,8887
BAKERSFIELD,65609,36.5373,786,30.08446,65609,MO,-92.1409,782
BILLINGS,65610,37.0498,2920,52.35843,65610,MO,-93.5382,2828
BLUE EYE,65611,36.5291,2702,49.01021,65611,MO,-93.4184,2624
BOIS D ARC,65612,37.2145,2009,49.81406,65612,MO,-93.57,2047
BOLIVAR,65613,37.6323,15136,196.73859,65613,MO,-93.393,15110
BRADLEYVILLE,65614,36.7299,550,113.29284,65614,MO,-92.8767,543
BRANSON,65616,36.674,16500,78.25193,65616,MO,-93.247,16767
BRIGHTON,65617,37.4811,985,20.46161,65617,MO,-93.3587,872
BRIXEY,65618,36.7555,279,41.70393,65618,MO,-92.3918,276
BROOKLINE STATION,65619,37.1267,4542,21.6215,65619,MO,-93.3936,4319
BRUNER,65620,37.012,217,19.45877,65620,MO,-92.957,310
BUFFALO,65622,37.5348,7657,128.1818,65622,MO,-93.1069,7546
BUTTERFIELD,65623,36.7445,934,14.51639,65623,MO,-93.9227,916
CAPE FAIR,65624,36.7262,2178,40.60712,65624,MO,-93.514,2113
CASSVILLE,65625,36.6761,6384,114.17895,65625,MO,-93.7915,6352
CAULFIELD,65626,36.5918,1267,79.86821,65626,MO,-92.1005,1339
CEDARCREEK,65627,36.5674,530,55.8424,65627,MO,-92.9981,518
CHADWICK,65629,36.9161,454,21.18643,65629,MO,-93.036,439
CHESTNUTRIDGE,65630,36.8353,320,27.05379,65630,MO,-93.1487,306
CLEVER,65631,37.002,3384,54.41622,65631,MO,-93.4324,3219
CONWAY,65632,37.5179,1955,66.57064,65632,MO,-92.7702,2176
CRANE,65633,36.8964,1919,20.67947,65633,MO,-93.5612,1923
CROSS TIMBERS,65634,38.0232,671,76.99806,65634,MO,-93.1997,667
DADEVILLE,65635,37.5369,961,98.70707,65635,MO,-93.7113,942
DORA,65637,36.7735,1611,175.55531,65637,MO,-92.2092,1577
DRURY,65638,36.9305,864,109.56686,65638,MO,-92.3638,850
DUNNEGAN,65640,37.7061,751,38.00355,65640,MO,-93.5363,747
EAGLE ROCK,65641,36.5647,1425,68.44211,65641,MO,-93.7572,1390
ELKLAND,65644,37.4359,1445,42.22285,65644,MO,-93.0177,1384
EVERTON,65646,37.343,2155,127.3409,65646,MO,-93.7038,2128
EXETER,65647,36.6843,2642,68.45976,65647,MO,-93.99,2626
FAIR GROVE,65648,37.387,4125,54.71494,65648,MO,-93.1788,3991
FAIR PLAY,65649,37.6334,1582,68.44961,65649,MO,-93.6261,1574
FLEMINGTON,65650,37.7752,703,40.58736,65650,MO,-93.4525,693
FORDLAND,65652,37.1084,2635,42.31304,65652,MO,-92.9252,1888
FORSYTH,65653,36.7418,4970,39.59488,65653,MO,-93.1059,4814
FREISTATT,65654,37.024,394,15.00536,65654,MO,-93.8846,378
GAINESVILLE,65655,36.5751,2079,119.78797,65655,MO,-92.4137,2072
GALENA,65656,36.8229,2933,84.53991,65656,MO,-93.4827,2894
GARRISON,65657,36.8536,249,41.97857,65657,MO,-93.0076,243
GOLDEN,65658,36.5367,1237,22.07359,65658,MO,-93.6446,1197
GOODSON,65659,37.7538,357,28.53203,65659,MO,-93.2391,436
GRAFF,65660,37.3439,286,30.87885,65660,MO,-92.2773,226
GREENFIELD,65661,37.4304,2176,43.19491,65661,MO,-93.8398,2167
GROVESPRING,65662,37.4367,1526,96.10726,65662,MO,-92.5617,1465
HALF WAY,65663,37.5966,1501,91.89871,65663,MO,-93.2394,1849
HARDENVILLE,65666,36.5925,299,10.42993,65666,MO,-92.3734,299
HARTVILLE,65667,37.3065,3029,167.55004,65667,MO,-92.5125,3042
HERMITAGE,65668,37.8944,3229,79.75236,65668,MO,-93.281,3196
HIGHLANDVILLE,65669,36.9139,1636,33.78539,65669,MO,-93.2787,1541
HOLLISTER,65672,36.5655,8037,60.30096,65672,MO,-93.2083,7791
HUMANSVILLE,65674,37.7815,1498,30.95508,65674,MO,-93.5819,1510
HURLEY,65675,36.9123,686,28.6151,65675,MO,-93.4637,672
ISABELLA,65676,36.582,686,31.21564,65676,MO,-92.6017,681
KIRBYVILLE,65679,36.583,2578,54.01642,65679,MO,-93.1027,2489
KISSEE MILLS,65680,36.6655,1296,28.31986,65680,MO,-93.0099,1262
LAMPE,65681,36.5767,1872,16.64312,65681,MO,-93.4485,1820
LOCKWOOD,65682,37.4136,2410,212.32677,65682,MO,-93.9755,2412
LOUISBURG,65685,37.727,3249,117.4041,65685,MO,-93.1062,3345
KIMBERLING CITY,65686,36.6426,5113,11.64436,65686,MO,-93.4395,4735
BRANDSVILLE,65688,36.6412,104,1.58261,65688,MO,-91.6885,102
CABOOL,65689,37.1406,3806,101.77076,65689,MO,-92.0637,3962
COUCH,65690,36.5698,1136,133.3371,65690,MO,-91.3014,1127
KOSHKONONG,65692,36.5934,1157,98.61818,65692,MO,-91.6623,1140
MC CLURG,65701,36.7584,35,3.95362,65701,MO,-92.7772,35
MACOMB,65702,37.0927,494,19.64695,65702,MO,-92.4802,491
MANSFIELD,65704,37.1552,3651,112.97307,65704,MO,-92.5981,3605
MARIONVILLE,65705,36.9874,4929,72.35091,65705,MO,-93.6115,4824
MARSHFIELD,65706,37.3336,14089,163.21619,65706,MO,-92.9337,13387
MILLER,65707,37.2283,2226,95.41794,65707,MO,-93.8423,2199
MONETT,65708,36.9089,11308,102.80752,65708,MO,-93.9364,11219
MORRISVILLE,65710,37.4732,617,21.39744,65710,MO,-93.4223,820
MOUNTAIN GROVE,65711,37.2386,8950,261.28695,65711,MO,-92.2948,9096
MOUNT VERNON,65712,37.1104,8210,140.26719,65712,MO,-93.7764,8003
NIANGUA,65713,37.402,3078,145.15871,65713,MO,-92.7433,3049
NIXA,65714,37.0368,22407,54.22548,65714,MO,-93.3206,21014
NOBLE,65715,36.7344,99,12.16673,65715,MO,-92.581,99
NORWOOD,65717,37.0567,2122,110.37145,65717,MO,-92.4363,2034
OLDFIELD,65720,36.9175,440,37.17149,65720,MO,-92.9578,421
OZARK,65721,36.9679,19931,107.0756,65721,MO,-93.1976,18877
PHILLIPSBURG,65722,37.5838,1373,36.01582,65722,MO,-92.7691,1340
PIERCE CITY,65723,37.009,3073,60.12769,65723,MO,-94.0049,3026
PITTSBURG,65724,37.8424,891,17.36745,65724,MO,-93.3302,864
PLEASANT HOPE,65725,37.437,3015,44.15655,65725,MO,-93.2788,2518
POLK,65727,37.7754,523,9.2583,65727,MO,-93.2976,126
PONCE DE LEON,65728,36.8978,871,27.58206,65728,MO,-93.3746,846
PONTIAC,65729,36.5283,469,25.81755,65729,MO,-92.5408,464
POWELL,65730,36.5763,2100,96.50174,65730,MO,-94.1588,2050
POWERSITE,65731,36.6533,376,1.75071,65731,MO,-93.1215,364
PRESTON,65732,37.9422,823,60.0936,65732,MO,-93.1612,823
PROTEM,65733,36.557,403,62.07606,65733,MO,-92.8382,394
PURDY,65734,36.7969,3451,87.38915,65734,MO,-93.9063,3437
QUINCY,65735,38.0076,276,41.01368,65735,MO,-93.4678,275
REEDS SPRING,65737,36.7201,7801,86.26101,65737,MO,-93.3717,6805
REPUBLIC,65738,37.1304,11431,58.45372,65738,MO,-93.514,11267
RIDGEDALE,65739,36.5205,1182,12.33465,65739,MO,-93.2716,1150
ROCKAWAY BEACH,65740,36.7136,2357,4.02213,65740,MO,-93.1676,2243
ROGERSVILLE,65742,37.1331,10801,147.75813,65742,MO,-93.0627,10151
RUETER,65744,36.6171,190,39.32957,65744,MO,-92.8973,187
SELIGMAN,65745,36.5305,2083,42.82338,65745,MO,-93.9145,2040
SEYMOUR,65746,37.1547,6887,201.85917,65746,MO,-92.7943,7998
SHELL KNOB,65747,36.612,3706,81.06919,65747,MO,-93.5884,3628
SOUTH GREENFIELD,65752,37.3671,271,17.14748,65752,MO,-93.8466,268
SPARTA,65753,36.9871,3917,63.71747,65753,MO,-93.0659,3630
SPOKANE,65754,36.849,829,24.24706,65754,MO,-93.29,791
SQUIRES,65755,36.8468,561,36.32007,65755,MO,-92.5828,558
STOTTS CITY,65756,37.1103,603,23.6348,65756,MO,-93.9564,586
STRAFFORD,65757,37.2781,5255,78.21039,65757,MO,-93.0978,5162
TANEYVILLE,65759,36.7558,1120,38.00142,65759,MO,-93.0292,1082
TECUMSEH,65760,36.6291,661,60.36817,65760,MO,-92.3073,664
THEODOSIA,65761,36.5827,1070,77.73573,65761,MO,-92.713,1064
THORNFIELD,65762,36.708,692,111.21919,65762,MO,-92.6535,688
TUNAS,65764,37.8379,1046,97.79971,65764,MO,-92.9604,1022
UDALL,65766,36.5283,169,15.20158,65766,MO,-92.2375,171
URBANA,65767,37.8598,959,36.22308,65767,MO,-93.1297,940
VANZANT,65768,36.9712,1179,144.55473,65768,MO,-92.1994,1167
VERONA,65769,36.911,2932,82.74092,65769,MO,-93.8013,2827
WALNUT GROVE,65770,37.4163,2509,77.96467,65770,MO,-93.5294,2476
WALNUT SHADE,65771,36.7765,1049,43.23805,65771,MO,-93.2159,1017
WASHBURN,65772,36.5787,1894,67.00481,65772,MO,-93.9963,1875
WASOLA,65773,36.7434,744,67.14805,65773,MO,-92.5207,737
WEAUBLEAU,65774,37.8673,989,38.17236,65774,MO,-93.5223,977
WEST PLAINS,65775,36.6998,23052,425.8611,65775,MO,-91.8701,22914
MOODY,65777,36.5336,367,15.35557,65777,MO,-91.9887,336
MYRTLE,65778,36.5209,421,26.1462,65778,MO,-91.2583,420
WHEATLAND,65779,37.9302,2153,98.01005,65779,MO,-93.4042,2138
WILLARD,65781,37.3547,7067,81.88842,65781,MO,-93.4102,6801
WINDYVILLE,65783,37.7134,1107,66.12396,65783,MO,-92.9346,1078
ZANONI,65784,36.7035,263,18.3346,65784,MO,-92.3051,261
STOCKTON,65785,37.7329,5942,270.13815,65785,MO,-93.8038,5820
MACKS CREEK,65786,37.9772,2104,121.36013,65786,MO,-92.9691,2057
ROACH,65787,38.0114,1902,14.71505,65787,MO,-92.8201,1886
PEACE VALLEY,65788,36.8216,355,23.24093,65788,MO,-91.6945,337
POMONA,65789,36.8625,1476,62.87026,65789,MO,-91.8998,1456
POTTERSVILLE,65790,36.6915,798,33.98288,65790,MO,-92.0719,651
THAYER,65791,36.5587,3789,83.56863,65791,MO,-91.5341,3777
WILLOW SPRINGS,65793,37.0035,6028,233.83638,65793,MO,-91.9455,5940
SPRINGFIELD,65802,37.2102,38703,61.67429,65802,MO,-93.3546,38421
SPRINGFIELD,65803,37.2848,38506,93.2412,65803,MO,-93.2903,38564
SPRINGFIELD,65804,37.1487,35936,19.11932,65804,MO,-93.2531,35807
SPRINGFIELD,65806,37.2053,10905,2.12713,65806,MO,-93.298,10920
SPRINGFIELD,65807,37.1669,50442,21.12716,65807,MO,-93.3249,49948
SPRINGFIELD,65809,37.1695,9644,17.28849,65809,MO,-93.1922,9435
SPRINGFIELD,65810,37.1183,16101,11.76229,65810,MO,-93.3162,15616
ATCHISON,66002,39.5195,13312,158.4946,66002,KS,-95.1462,13327
BALDWIN CITY,66006,38.7939,6349,107.39052,66006,KS,-95.2389,6165
BASEHOR,66007,39.1511,4087,23.86977,66007,KS,-94.9415,4036
BENDENA,66008,39.7019,346,36.62734,66008,KS,-95.1779,342
BLUE MOUND,66010,38.093,616,94.54725,66010,KS,-94.9822,622
BONNER SPRINGS,66012,39.0644,9577,47.33893,66012,KS,-94.9242,9438
BUCYRUS,66013,38.7316,1763,43.73181,66013,KS,-94.6905,1695
CENTERVILLE,66014,38.2202,306,72.65473,66014,KS,-94.9838,352
COLONY,66015,38.0855,704,85.85431,66015,KS,-95.3994,712
CUMMINGS,66016,39.4673,637,42.82157,66016,KS,-95.2541,630
DENTON,66017,39.7004,354,32.62193,66017,KS,-95.2807,349
DE SOTO,66018,38.9469,5014,34.96324,66018,KS,-94.9845,4841
EASTON,66020,39.3436,1811,61.86628,66020,KS,-95.1072,1802
EDGERTON,66021,38.7616,2315,52.81492,66021,KS,-95.0132,2320
EFFINGHAM,66023,39.4939,1436,106.81083,66023,KS,-95.43,1416
EUDORA,66025,38.8987,5869,66.11767,66025,KS,-95.0903,5786
FONTANA,66026,38.399,770,46.54875,66026,KS,-94.8774,684
FORT LEAVENWORTH,66027,39.362,8891,9.74835,66027,KS,-94.9195,8940
GARDNER,66030,38.8169,11628,42.86784,66030,KS,-94.943,11038
GARNETT,66032,38.279,5033,216.47859,66032,KS,-95.2729,5030
GREELEY,66033,38.3589,846,49.08409,66033,KS,-95.1255,839
HIGHLAND,66035,39.8661,1361,55.87164,66035,KS,-95.2482,1356
KINCAID,66039,38.0987,695,96.72911,66039,KS,-95.172,698
LA CYGNE,66040,38.3598,3128,151.6761,66040,KS,-94.7432,3157
LANCASTER,66041,39.5971,798,57.90749,66041,KS,-95.3106,800
LANE,66042,38.4344,699,28.03424,66042,KS,-95.0739,685
LANSING,66043,39.2485,8988,7.09856,66043,KS,-94.9001,8962
LAWRENCE,66044,39.0347,29504,74.57935,66044,KS,-95.212,29585
LAWRENCE,66045,38.9574,2952,0.44179,66045,KS,-95.2511,2768
LAWRENCE,66046,38.9058,17759,40.3693,66046,KS,-95.2136,17642
LAWRENCE,66047,38.8856,16646,61.10902,66047,KS,-95.3424,16234
LEAVENWORTH,66048,39.2756,32409,141.73417,66048,KS,-94.9902,32016
LAWRENCE,66049,38.975,20609,47.86643,66049,KS,-95.3462,20137
LECOMPTON,66050,39.0138,1845,45.31261,66050,KS,-95.4376,1814
LINWOOD,66052,39.0118,1768,40.10306,66052,KS,-95.0484,1753
LOUISBURG,66053,38.5811,5628,100.80853,66053,KS,-94.6684,5418
MC LOUTH,66054,39.2142,2743,76.55935,66054,KS,-95.1976,2701
MOUND CITY,66056,38.153,1812,84.02038,66056,KS,-94.8406,1740
MUSCOTAH,66058,39.5421,381,31.03092,66058,KS,-95.5215,381
NORTONVILLE,66060,39.4034,972,40.95576,66060,KS,-95.3451,996
OLATHE,66061,38.8932,43652,68.80741,66061,KS,-94.8817,42261
OLATHE,66062,38.835,57501,47.61084,66062,KS,-94.7802,54516
OSAWATOMIE,66064,38.4773,6333,67.13935,66064,KS,-94.9888,6203
OSKALOOSA,66066,39.203,2750,82.07297,66066,KS,-95.3332,2688
OTTAWA,66067,38.6198,15504,165.22934,66067,KS,-95.2772,15399
OZAWKIE,66070,39.2161,2365,40.40759,66070,KS,-95.455,2316
PAOLA,66071,38.5739,12366,233.05571,66071,KS,-94.8681,11756
PARKER,66072,38.316,1055,74.28603,66072,KS,-94.978,994
PERRY,66073,39.0936,2323,65.81041,66073,KS,-95.3844,2287
PLEASANTON,66075,38.2039,2475,113.88119,66075,KS,-94.6952,2375
POMONA,66076,38.6211,2308,105.40495,66076,KS,-95.4446,2230
PRINCETON,66078,38.4843,952,60.39675,66078,KS,-95.2642,928
RANTOUL,66079,38.5347,855,44.84616,66079,KS,-95.1143,835
RICHMOND,66080,38.4044,1091,71.85875,66080,KS,-95.2666,1080
SPRING HILL,66083,38.7312,6543,73.88144,66083,KS,-94.8388,6411
STILWELL,66085,38.8005,5819,26.21792,66085,KS,-94.6497,5603
TONGANOXIE,66086,39.1144,6950,93.87264,66086,KS,-95.0813,6837
TROY,66087,39.7764,2656,184.03897,66087,KS,-95.0854,2614
VALLEY FALLS,66088,39.3414,2458,115.91308,66088,KS,-95.4622,2431
WATHENA,66090,39.7753,3118,33.09263,66090,KS,-94.9449,3066
WELDA,66091,38.1662,346,57.85517,66091,KS,-95.3219,347
WELLSVILLE,66092,38.6934,3266,87.63711,66092,KS,-95.1088,3557
WESTPHALIA,66093,38.216,537,83.50154,66093,KS,-95.4848,562
WHITE CLOUD,66094,39.9425,344,29.23102,66094,KS,-95.2865,343
WILLIAMSBURG,66095,38.4504,951,66.07023,66095,KS,-95.4327,928
WINCHESTER,66097,39.329,1143,49.98962,66097,KS,-95.2451,1134
KANSAS CITY,66101,39.1174,14770,3.60153,66101,KS,-94.6257,14791
KANSAS CITY,66102,39.1121,28628,11.25267,66102,KS,-94.6865,28471
KANSAS CITY,66103,39.0608,14512,4.83542,66103,KS,-94.6264,14497
KANSAS CITY,66104,39.1497,27174,16.18223,66104,KS,-94.6887,27410
KANSAS CITY,66105,39.0848,3229,3.14798,66105,KS,-94.6352,3212
KANSAS CITY,66106,39.0668,24205,19.4274,66106,KS,-94.7034,24220
KANSAS CITY,66109,39.1632,15816,46.80128,66109,KS,-94.8289,15813
KANSAS CITY,66111,39.0844,9485,24.27875,66111,KS,-94.799,9501
KANSAS CITY,66112,39.1148,12089,5.91319,66112,KS,-94.7689,12085
EDWARDSVILLE,66113,39.0591,1484,0.26419,66113,KS,-94.8262,1472
KANSAS CITY,66115,39.1435,0,3.94743,66115,KS,-94.6105,0
KANSAS CITY,66118,39.1051,1,0.74163,66118,KS,-94.6132,1
KANSAS CITY,66160,39.0557,0,0.02442,66160,KS,-94.6108,0
COUNTRYSIDE,66202,39.024,17316,5.26337,66202,KS,-94.6691,17219
SHAWNEE,66203,39.021,20127,6.43946,66203,KS,-94.7061,20007
OVERLAND PARK,66204,38.9929,18796,4.92966,66204,KS,-94.6771,18794
MISSION,66205,39.0305,13599,3.98907,66205,KS,-94.6303,13548
LEAWOOD,66206,38.9589,10050,4.05973,66206,KS,-94.6192,9971
OVERLAND PARK,66207,38.956,13348,4.68389,66207,KS,-94.6441,13232
PRAIRIE VILLAGE,66208,38.9989,21354,6.1472,66208,KS,-94.6301,21220
LEAWOOD,66209,38.8985,19426,6.3994,66209,KS,-94.6375,18873
OVERLAND PARK,66210,38.9239,18467,6.03032,66210,KS,-94.7056,17116
LEAWOOD,66211,38.9234,3548,4.62472,66211,KS,-94.6377,3391
OVERLAND PARK,66212,38.9564,34031,7.72308,66212,KS,-94.6814,33848
OVERLAND PARK,66213,38.8983,27921,8.10122,66213,KS,-94.7051,26140
OVERLAND PARK,66214,38.9641,12235,3.93344,66214,KS,-94.7142,12185
LENEXA,66215,38.9564,25817,8.03292,66215,KS,-94.7432,26710
SHAWNEE,66216,39.0142,24179,7.77034,66216,KS,-94.7417,23728
SHAWNEE,66217,39.0173,3639,8.64012,66217,KS,-94.7784,3533
SHAWNEE,66218,39.0127,3395,8.99964,66218,KS,-94.8187,3154
LENEXA,66219,38.9559,8439,9.82651,66219,KS,-94.7819,8022
LENEXA,66220,38.9611,1735,6.42264,66220,KS,-94.8231,1623
OVERLAND PARK,66221,38.8638,6644,6.92864,66221,KS,-94.709,6157
OVERLAND PARK,66223,38.8623,14108,6.1522,66223,KS,-94.6678,12862
OVERLAND PARK,66224,38.8619,6535,6.69164,66224,KS,-94.6286,6175
SHAWNEE,66226,39.0298,7545,12.48273,66226,KS,-94.8601,6894
LENEXA,66227,38.9722,1551,12.8767,66227,KS,-94.8748,1515
ALMA,66401,38.9461,2173,371.20811,66401,KS,-96.3039,2171
AUBURN,66402,38.9164,2717,46.33605,66402,KS,-95.8503,2665
AXTELL,66403,39.8707,639,35.62266,66403,KS,-96.2955,640
BAILEYVILLE,66404,39.9139,576,72.03266,66404,KS,-96.1829,580
BEATTIE,66406,39.9289,690,109.2137,66406,KS,-96.4474,690
BELVUE,66407,39.2543,401,36.02439,66407,KS,-96.1861,386
BERN,66408,39.9571,463,36.08019,66408,KS,-95.9582,465
BERRYTON,66409,38.9254,2927,74.16837,66409,KS,-95.562,2982
BLUE RAPIDS,66411,39.6535,1467,155.81307,66411,KS,-96.585,1504
BREMEN,66412,39.8706,331,35.49355,66412,KS,-96.7503,335
BURLINGAME,66413,38.7721,1927,104.14587,66413,KS,-95.8616,1900
CARBONDALE,66414,38.8252,3100,68.08942,66414,KS,-95.681,3116
CENTRALIA,66415,39.7402,762,72.39738,66415,KS,-96.1831,767
CIRCLEVILLE,66416,39.5266,468,32.38256,66416,KS,-95.8561,462
CORNING,66417,39.6415,676,97.93874,66417,KS,-96.0964,680
DELIA,66418,39.2878,646,100.57385,66418,KS,-95.9311,634
DENISON,66419,39.3592,485,24.26036,66419,KS,-95.6009,524
EMMETT,66422,39.3201,526,42.08239,66422,KS,-96.0813,508
ESKRIDGE,66423,38.7996,772,57.84273,66423,KS,-96.1107,772
EVEREST,66424,39.6861,627,58.67594,66424,KS,-95.3982,633
FAIRVIEW,66425,39.8488,657,62.48945,66425,KS,-95.7045,668
FRANKFORT,66427,39.7166,1332,138.95706,66427,KS,-96.4314,1317
GOFF,66428,39.653,557,72.06782,66428,KS,-95.9579,552
GRANTVILLE,66429,39.0921,549,14.92147,66429,KS,-95.532,549
HARVEYVILLE,66431,38.8798,1178,133.93088,66431,KS,-96.021,1169
HAVENSVILLE,66432,39.4852,476,64.147,66432,KS,-96.0697,478
HIAWATHA,66434,39.9123,5015,201.05922,66434,KS,-95.5097,5070
HOLTON,66436,39.4664,5418,161.28205,66436,KS,-95.7382,5345
HOME,66438,39.8703,337,30.07833,66438,KS,-96.5108,269
HORTON,66439,39.6915,2853,124.247,66439,KS,-95.5273,2864
HOYT,66440,39.2663,2074,54.8449,66440,KS,-95.683,2025
JUNCTION CITY,66441,38.9872,21666,210.64176,66441,KS,-96.8315,21879
FORT RILEY,66442,38.9747,4629,138.98673,66442,KS,-96.6097,5418
LEONARDVILLE,66449,39.3834,996,88.87743,66449,KS,-96.8674,995
LOUISVILLE,66450,39.2574,219,1.78413,66450,KS,-96.3207,215
LYNDON,66451,38.6474,2483,110.34219,66451,KS,-95.6688,2441
MANHATTAN,66502,39.1505,39829,198.28445,66502,KS,-96.5364,39833
MANHATTAN,66503,39.2594,10895,84.73972,66503,KS,-96.6795,10785
MANHATTAN,66506,39.1955,2259,0.64475,66506,KS,-96.5811,2258
MAPLE HILL,66507,39.0535,937,73.28436,66507,KS,-96.0236,930
MARYSVILLE,66508,39.8679,4039,120.91139,66508,KS,-96.6635,4152
MAYETTA,66509,39.3383,2193,105.30617,66509,KS,-95.7759,2146
MELVERN,66510,38.4881,915,72.32815,66510,KS,-95.6014,909
MERIDEN,66512,39.1987,3138,65.18915,66512,KS,-95.5471,3109
MILFORD,66514,39.1588,1579,48.97048,66514,KS,-96.8989,1581
MORRILL,66515,39.9513,499,41.07332,66515,KS,-95.73,495
NETAWAKA,66516,39.605,356,36.06698,66516,KS,-95.7315,354
OGDEN,66517,39.1074,1801,6.91606,66517,KS,-96.7262,1780
OKETO,66518,39.9587,244,34.44551,66518,KS,-96.6363,247
OLSBURG,66520,39.4136,608,129.44029,66520,KS,-96.6102,582
ONAGA,66521,39.4367,1264,137.88351,66521,KS,-96.1797,1265
ONEIDA,66522,39.8702,221,36.0945,66522,KS,-95.9582,223
OSAGE CITY,66523,38.5928,4037,156.79149,66523,KS,-95.8594,3999
OVERBROOK,66524,38.801,2335,120.9231,66524,KS,-95.4935,2313
PAXICO,66526,39.0953,1299,121.56527,66526,KS,-96.1642,1287
POWHATTAN,66527,39.7256,863,89.9296,66527,KS,-95.7046,874
QUENEMO,66528,38.5751,601,29.72815,66528,KS,-95.5538,586
RILEY,66531,39.2223,8116,151.67674,66531,KS,-96.8154,7522
ROBINSON,66532,39.811,613,62.77252,66532,KS,-95.3675,620
ROSSVILLE,66533,39.1609,1566,48.24346,66533,KS,-95.9569,1561
SABETHA,66534,39.8708,3428,109.01231,66534,KS,-95.8444,3448
SAINT GEORGE,66535,39.2595,2244,41.44127,66535,KS,-96.4364,2202
SAINT MARYS,66536,39.2211,3047,50.20889,66536,KS,-96.0746,2994
SCRANTON,66537,38.7843,1032,24.95398,66537,KS,-95.7601,1028
SENECA,66538,39.8482,3352,142.70081,66538,KS,-96.0421,3362
SILVER LAKE,66539,39.1461,2705,48.03739,66539,KS,-95.8523,2690
SOLDIER,66540,39.4815,532,67.4736,66540,KS,-95.9679,525
SUMMERFIELD,66541,39.9576,308,35.5955,66541,KS,-96.2955,308
TECUMSEH,66542,39.0165,2711,31.1217,66542,KS,-95.5434,2689
VASSAR,66543,38.6701,788,32.05684,66543,KS,-95.5621,766
VERMILLION,66544,39.6892,460,117.27013,66544,KS,-96.2894,465
WAKARUSA,66546,38.8972,1023,31.05648,66546,KS,-95.7216,1019
